2385
5 1546 1560 1562 1568 33 35 3621 3622 3625 598 46 1585 3130 1119 60 3594 2111 1206 97 74 587 77 81 2659 86 95 608 609 1635 101 785 3688 106 3691 628 1654 3703 1657 124 1151 2692 3717 1670 3218 3523 3865 1177 2426 3746 3748 451 1194 683 2736 690 692 3765 182 193 3788 3791 209 3797 633 221 223 228 721 744 233 2794 1773 750 2805 639 253 3760 3334 264 793 273 2834 1301 2838 3864 3354 283 3875 292 1317 3885 1840 3889 1843 822 3897 826 1854 319 1857 1860 2358 3910 1354 843 3410 659 853 344 3556 347 2400 2914 3939 361 1387 366 3952 1395 1400 3453 383 3970 2195 3479 3082 918 3991 3480 2975 2465 583 945 1974 841 4024 441 443 3006 3317 4034 4035 972 674 979 676 1499 480 1506 996 3560 3050 3563 2541 3055 3570 2301 3578 682 328 257 3968 171 773 1479 647 8 1087 1016 783 400 658 147 1050 157 1950 325 752 291 3880 3931 3883 3501 432 3121 3619 1567 316 61 1726 831 449 3012 3141 3127 3655 586 3147 588 590 3409 1747 3540 3669 2774 3799 7 985 218 987 476 3678 3813 327 2405 230 1895 2456 530 622 1776 1266 3700 3573 631 2424 377 1403 1322 2817 259 6 903 271 1424 275 3484 1825 3618 420 3502 1758 311 3898 3647 1218 195 70 71 847 3665 1494 727 89 399 3971 222 612 2152 747 2162 1779 2935 2808 3454 769 4 393 3851 141 687 285 91 3495 306 1949 181 3639 59 1216 3521 3652 2373 201 848 212 219 3550 1384 3817 1138 596 3713 1057 146 152 154 3611 3613 3489 164 678 40 811 172 697 3780 3525 3527 840 78 3796 2361 857 3934 735 3908 3710 844 3852 3566 159 672 2341 298 3629 307 824 698 2236 709 849 3455 856 3660 865 871 3562 620 268 890 2197 772 265 3722 654 835 345 3741 2085 2089 819 696 3907 3921 3666 723 2260 858 861 862 869 873 2130 878 3695 753 3961 893 3715 778 3740 3615 3876 3633 303 3636 829 2238 199 761 3545 864 2145 739 3815 876 3442 884 885 3577 765 3925 776 3977 3850 3596 3728 3608 3487 45 3936 3778 711 859 3918 3663 722 729 3551 3944 236 877 3457 3590 3848 3854 3735 3769 3616 84 3496 3698 3957 886 888 122 3708 804 3685 51 332 3571 281 863 38 280 251 3644 309 39 304 117 185 153 21 161 135 313 148 55 248 158 31 258 132 83 22 317 1152 520 1552 1774 150 1565 929 405 301 2099 2230 435 1569 2632 331 207 340 217 1638 1382 238 2802 1651 3583 1820 1318 1066 47 561 1481 1102 1508 3494 1518 189 1309 3841 3586 3 3266 3565 3858 3475 789 1306 1697 3750 3245 699 3902 3651 200 1225 203 76 3661 766 3683 294 743 232 786 1134 113 3518 169 3449 3962 3845 813 276 3609 26 3873 297 818 820 1085 65 974 3929 3517 125 134 1178 806 3886 3512 79 1640 3561 3693 1193 123 104 1641 1838 788 3491 796 3674 3877 3824 767 3687 3627 3559 3707 3488 3913 3640 3514 3762 3503 3603 3730 3832 3485 3779 3702 3635 3574 3737 3670 3542 3772 3557 3847 3790 3804 3681 3528 3677 3456 3860 3828 3842 3943 3721 3734 3966 3800 3697 3440 3755 3926 34 2693 142 3217 274 30 2725 308 1463 320 1731 851 341 54 98 742 231 1262 85 96 323 36 2949 156 48 178 27 100 2886 109 88 186 64 130 3336 73 3310 3126 2999 2677 2903 3322 260 2570 3088 1170 2455 3461 3235 1316 168 50 1215 3654 3156 3928 3492 3552 3941 105 1277 3605 129 69 206 2160 334 3576 2105 3450 2587 66 3452 408 29 56 703 3393 2245 72 2167 2900 2779 103 2281 503 250 2811 838 2535 1961 13 2094 365 82 3124 118 213 224 16 314 261 133 780 528 288 290 165 176 706 2628 842 2146 208 120 731 751 645 756 246 738 726 646 2231 845 734 671 2474 2091 2158 688 693 634 799 2049 837 2411 716 695 741 1990 812 3030 1176 666 3675 680 3893 2888 458 971 3151 3155 605 3997 482 644 618 2889 573 3312 626 3612 3837 3937 619 2767 3600 3673 3752 2670 3534 3881 3499 3510 3940 1093 3448 3642 3471 197 969 75 1038 211 919 3262 1261 284 139 184
3349 3222 3270 3274 1817 1865 3434 2655 500 614 2904 2575 3225 3099 2586 3367 3102 2760 2796 3115 3320 2678 1929 1943 3144 3272 3148 2770 2520 2784 3049 2556 2559 2190 3215 2098 2103 2229 2758 3275 2979 3416 2266 1979 3116 2574 2073 2359 2115 3342 2646 2918 2563 2064 2392 2970 1953 3236 2600 3255 2828 2124 2383 3418 2780 2526 2271 2030 3326 2299 3198 3351 1941 1946 2210 2340 2499 3211 2613 2871 2492 2495 3264 2500 2631 2504 2212 2654 2532 2951 3337 2324 2326 2334 2218 3120 2609 2482 2240 2118 2123 2005 2154 2539 2414 2939 2947 2308 3224 3094 2074 2331 3355 3118 2489 3259 2507 3035 3168 2550 2300 2564 2311 3081 2833 2720 2464 2468 2216 2092 1984 1993 2638 2386 3160 3179 2430 2288 2147 3079 1962 2258 2478 2287 3152 1938 2467 2200 2554 2716 3169 2950 3146 2936 2067 3034 2783 3172 2998 2844 2825 2937 3005 3366 2737 2708 2684 3210 3068 3346 3249 2878 3167 1287 521 1676 1293 2605 1439 2469 426 562 568 3004 2366 2511 1243 1632 993 3174 1132 2417 1789 1024 2956 1713 1467 1597 2501 967 1613 2002 1370 2298 1532 2945 1092 1484 1939 1653 1816 1821 1211 1669 3135 1610 1028 1164 2710 2967 920 1339 1563 3871 2217 1590 439 2618 1212 1217 1042 2263 1117 1250 3300 491 1264 1278 367 3743 2851 3628 946 1718 1852 1478 2375 477 1897 1771 1133 3059 1910 1344 899 2439 3857 1449 1330 3392 3139 3912 1881 1372 2789 1527 1185 3874 1571 3428 1110 1356 1874 1458 2899 3541 1302 1336 1172 1829 968 3595 1517 1619 1846 1566 1605 1351 1434 1819 1437 1600 1006 978 1780 1752 1626 1055 1441 1858 1879 1047 1290 1202 953 1471 1488 1442 1253 906 1556 1071 1200 1076 1700 1804 1069 1267 1123 1063 1198 1551 960 1125 1547 1074 1623 1754 1707 1388 1522 897 1335 1153 2 262 1417 140 3092 2629 2208 2978 220 2223 2993 1334 2117 3014 2509 2637 2769 2681 1884 2641 1392 2809 2305 3362 3430 2977 2250 2029 1923 3257 2332 2944 2149 2761 2493 2931 2102 2729 2138 2915 2436 2413 2319 3394 2187 2116 3243 3042 2254 2292 2475 2594 3333 2183 2547 2963 2264 1916 2280 2259 2203 2461 2081 2235 2132 2598 1913 2161 2062 2415 2491 2222 2272 3973 1801 3601 1045 388 1690 673 1708 1588 2615 2591 1738 2261 2395 1500 487 1258 1397 2353 2601 2407 2220 2290 465 2546 2323 1492 409 924 1727 2339 2093 494 368 1906 374 2590 1634 2404 1963 2131 2329 2276 2363 2354 2542 2088 2521 2078 2552 1942 1411 1284 2952 1048 3238 1197 1091 1105 1111 1120 1252 1254 3435 3184 3958 1002 2827 1365 2874 955 3324 3166 1368 3142 2694 3036 3084 2925 3213 3064 1043 1208 3129 3163 1788 2815 1896 3436 909 2717 2810 3226 3433 3399 3022 1607 3000 2676 2750 2862 3202 3119 2897 2741 2905 2909 2664 2891 2766 2673 2745 3417 3232 2907 3220 3143 3040 2777 3304 3085 1183 2473 3890 1184 2247 3273 2643 3668 3810 1528 3706 3584 2529 2343 2128 2995 1845 2007 2071 2134 3784 2312 3826 2294 983 2075 2330 2344 1380 3591 2567 2057 3569 2065 1238 2555 1160 1832 1688 1519 1039 1420 2202 411 2721 2843 2990 2525 3380 437 2870 3777 453 3105 3724 2640 2902 2639 2662 2172 2557 2732 2984 356 2295 3180 2322 2419 2004 2645 2633 2585 2310 2346 2365 2000 2018 1973 1968 2565 1455 3288 1683 1054 921 1982 1269 1795 1668 1765 2793 947 2345 932 1149 1107 2219 1637 934 2719 1331 1460 1342 916 1741 1685 1205 3107 1158 300 1682 1490 536 3922 3374 3827 1080 1147 1148 3138 1893 3015 1647 1695 1763 1446 948 1660 1358
1	0.842908	inactivated	None	0.502066	0.0
9	0.839453	inactivated	None	0.8179849999999999	0.0
10	0.930037	inactivated	None	0.8854299999999999	0.0
11	0.218906	inactivated	None	0.0	0.0
12	0.263107	inactivated	None	0.0	0.0
14	0.373298	inactivated	None	0.0	0.074535
15	0.623928	inactivated	None	0.0	0.0
17	0.643777	inactivated	None	0.185747	0.345902
18	0.234545	inactivated	None	0.0	0.0
19	0.966822	inactivated	None	0.084845	0.17938
20	0.865642	inactivated	None	0.030855	0.17400300000000002
23	0.865303	inactivated	None	0.233989	0.0
24	0.182884	inactivated	None	0.145573	0.123051
28	0.90541	inactivated	None	0.156043	0.122801
32	0.907702	inactivated	None	0.0	0.0
37	0.279626	inactivated	None	0.0	0.0
41	0.535313	inactivated	None	0.068673	0.22634500000000002
42	0.277329	inactivated	None	0.0	0.0
43	0.582939	inactivated	None	0.0	0.0
44	0.506574	inactivated	None	0.0	0.0
49	0.955423	inactivated	None	0.139736	0.0
52	0.266978	inactivated	None	0.0	0.0
53	0.919391	inactivated	None	0.503308	0.13935999999999998
57	0.403921	inactivated	None	0.33892100000000003	0.212324
58	0.592927	inactivated	None	0.270972	0.0
62	0.852234	inactivated	None	0.8344420000000001	0.0
63	0.554199	inactivated	None	0.291483	0.0
67	0.93534	inactivated	None	0.8100059999999999	0.0
68	0.257653	inactivated	None	0.0	0.0
80	0.302867	inactivated	None	0.23263	0.153585
87	0.992421	inactivated	None	0.890206	0.0
90	0.843657	inactivated	None	0.0	0.0
92	0.957941	inactivated	None	0.199583	0.0
93	0.250009	inactivated	None	0.04838	0.0
99	0.637247	inactivated	None	0.0	0.0
102	0.78243	inactivated	None	0.0	0.0
108	0.909251	inactivated	None	0.701189	0.0
110	0.959812	inactivated	None	0.518004	0.0
111	0.446732	inactivated	None	0.00423	0.0
112	0.031105	inactivated	None	0.0	0.0
114	0.816958	inactivated	None	0.0	0.0
116	0.876839	inactivated	None	0.0	0.496189
121	0.907812	inactivated	None	0.9014380000000001	0.0
126	0.993803	inactivated	None	0.6763790000000001	0.0
127	0.909641	inactivated	None	0.893273	0.0
128	0.920706	inactivated	None	0.778373	0.0
131	0.299685	inactivated	None	0.0	0.0
137	0.787176	inactivated	None	0.056705	0.261178
138	0.248981	inactivated	None	0.0	0.0
143	0.285535	inactivated	None	0.0	0.0
144	0.209521	inactivated	None	0.0	0.168489
145	0.440142	inactivated	None	0.0	0.0
149	0.938585	inactivated	None	0.0	0.154627
151	0.474389	inactivated	None	0.0	0.211693
155	0.727723	inactivated	None	0.0	0.0
160	0.880285	inactivated	None	0.0	0.0
162	0.809432	inactivated	None	0.0	0.119168
163	0.72499	inactivated	None	0.394709	0.468949
166	0.055598	inactivated	None	0.0	0.0
167	0.074413	inactivated	None	0.030923	0.0
173	0.632311	inactivated	None	0.11552600000000002	0.0
174	0.416138	inactivated	None	0.0	0.0
175	0.519953	inactivated	None	0.131348	0.0
177	0.91184	inactivated	None	0.0	0.0
179	0.325894	inactivated	None	0.0	0.0
180	0.855212	inactivated	None	0.108051	0.167547
183	0.161581	inactivated	None	0.0	0.0
187	0.351361	inactivated	None	0.107328	0.0
190	0.35658	inactivated	None	0.05485	0.0
191	0.041402	inactivated	None	0.0	0.0
192	0.311563	inactivated	None	0.0	0.0
194	0.827912	inactivated	None	0.110809	0.0
196	0.887253	inactivated	None	0.0	0.357774
198	0.742154	inactivated	None	0.34010100000000004	0.0
202	0.926839	inactivated	None	0.895612	0.0
204	0.816294	inactivated	None	0.090758	0.012672
205	0.490019	inactivated	None	0.162145	0.0
210	0.322876	inactivated	None	0.0	0.0
214	0.529062	inactivated	None	0.349452	0.006111
215	0.234955	inactivated	None	0.0	0.0
216	0.93225	inactivated	None	0.0	0.0
225	0.787633	inactivated	None	0.36982899999999996	0.0
226	0.701817	inactivated	None	0.0	0.513007
227	0.77929	inactivated	None	0.46253	0.0
229	0.969822	inactivated	None	0.952391	0.0
234	0.349234	inactivated	None	0.0	0.0
235	0.772379	inactivated	None	0.0	0.0
237	0.858527	inactivated	None	0.742349	0.0
239	0.918495	inactivated	None	0.7876669999999999	0.0
240	0.471116	inactivated	None	0.0	0.0
241	0.148933	inactivated	None	0.074731	0.0
242	0.980276	inactivated	None	0.180502	0.119756
243	0.685449	inactivated	None	0.301351	0.319443
244	0.700344	inactivated	None	0.0	0.0
245	0.574038	inactivated	None	0.027949	0.0
247	0.602566	inactivated	None	0.0	0.0
254	0.810349	inactivated	None	0.128613	0.0
255	0.65716	inactivated	None	0.0	0.0
256	0.192049	inactivated	None	0.0	0.0
263	0.485979	inactivated	None	0.224424	0.0
266	0.728146	inactivated	None	0.20638900000000002	0.177164
267	0.420232	inactivated	None	0.0	0.0
269	0.711851	inactivated	None	0.682587	0.0
270	0.992907	inactivated	None	0.0	0.0
278	0.395931	inactivated	None	0.0	0.0
279	0.261796	inactivated	None	0.034671	0.0
282	0.38301	inactivated	None	0.0	0.0
286	0.819708	inactivated	None	0.789023	0.0
287	0.957878	inactivated	None	0.0	0.0
289	0.523976	inactivated	None	0.0	0.0
293	0.889049	inactivated	None	0.0	0.0
295	0.942526	inactivated	None	0.86147	0.0
296	0.942354	inactivated	None	0.420499	0.0
299	0.766825	inactivated	None	0.255351	0.212077
302	0.679994	inactivated	None	0.013306	0.203404
305	0.744519	inactivated	None	0.0	0.210099
310	0.163688	inactivated	None	0.0	0.0
318	0.948175	inactivated	None	0.547417	0.0
321	0.904613	inactivated	None	0.600742	0.0
326	0.779655	inactivated	None	0.0	0.0
330	0.171985	inactivated	None	0.124005	0.010576
333	0.39119	inactivated	None	0.0	0.27033
335	0.406224	inactivated	None	0.0	0.0
336	0.79721	inactivated	None	0.232721	0.0
337	0.036937	inactivated	None	0.0	0.0
338	0.685648	inactivated	None	0.0	0.0
342	0.980093	inactivated	None	0.8059259999999999	0.0
343	0.730088	inactivated	None	0.340853	0.023524
346	0.533507	inactivated	None	0.166577	0.21534799999999998
349	0.360114	inactivated	None	0.0	0.0
350	0.786631	inactivated	None	0.291581	0.195375
351	0.24228	inactivated	None	0.0	0.0
352	0.74938	inactivated	None	0.28185	0.15915600000000002
353	0.703941	inactivated	None	0.111817	0.094762
354	0.690843	inactivated	None	0.053501	0.174386
355	0.928168	inactivated	None	0.032625	0.201258
357	0.727827	inactivated	None	0.0	0.0
358	0.965047	inactivated	None	0.0	0.0
359	0.510334	inactivated	None	0.325864	0.265316
360	0.895732	inactivated	None	0.15783700000000003	0.09920899999999999
362	0.289013	inactivated	None	0.162293	0.0
363	0.380837	inactivated	None	0.13808499999999999	0.184535
364	0.748629	inactivated	None	0.514892	0.0
369	0.800542	inactivated	None	0.19558000000000003	0.067275
370	0.949749	inactivated	None	0.19792500000000005	0.135002
371	0.377061	inactivated	None	0.0	0.0
372	0.257558	inactivated	None	0.098241	0.139354
373	0.998867	inactivated	None	0.15393199999999999	0.149803
375	0.71519	inactivated	None	0.17541	0.196849
378	0.543974	inactivated	None	0.23312200000000002	0.15924
379	0.386212	inactivated	None	0.0	0.0
380	0.536752	inactivated	None	0.11874	0.0
381	0.332164	inactivated	None	0.141077	0.0
382	0.965319	inactivated	None	0.196693	0.166405
384	0.143416	inactivated	None	0.0	0.0
385	0.619581	inactivated	None	0.0	0.192854
386	0.383319	inactivated	None	0.0	0.0
387	0.352851	inactivated	None	0.236277	0.11182
389	0.208899	inactivated	None	0.03621	0.042821
390	0.412202	inactivated	None	0.086546	0.0
391	0.598317	inactivated	None	0.270013	0.10822699999999999
392	0.777087	inactivated	None	0.27078800000000003	0.18801
394	0.839594	inactivated	None	0.30472200000000005	0.068328
395	0.252609	inactivated	None	0.193543	0.12271900000000001
396	0.126792	inactivated	None	0.0	0.10730200000000001
397	0.34455	inactivated	None	0.147332	0.041313
